FECHA,LATITUD,LONGITUD,PRODUCTO/CULTIVO,TIPO DE PREDIO,DEPARTAMENTO/PROVINCIA,MUNICIPIO/CANTON,CONDICIÓN
8/11/2024,4.49865,-74.50162,PLÁTANO,COMERCIAL,CUNDINAMARCA,VIOTA,AUSENTE
7/11/2024,4.89485,-74.47213,BANANO,COMERCIAL,CUNDINAMARCA,GUAYABAL DE SIQUIMA,AUSENTE
3/10/2024,4.97124,-74.37429,PLÁTANO,COMERCIAL,CUNDINAMARCA,LA VEGA,AUSENTE
3/10/2024,4.97332,-74.57652,PLÁTANO,COMERCIAL,CUNDINAMARCA,LA VEGA,AUSENTE
2/10/2024,4.71735,-74.51948,BANANO,COMERCIAL,CUNDINAMARCA,QUIPILE,AUSENTE
2/10/2024,5.05063,-74.37328,PLÁTANO,COMERCIAL,CUNDINAMARCA,LA VEGA,AUSENTE
8/10/2024,5.10354,-74.48287,BANANO,PARCELA/TRASPATIO,CUNDINAMARCA,QUEBRADANEGRA,AUSENTE
7/10/2024,4.76417,-74.4657,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,ANOLAIMA,AUSENTE
3/10/2024,4.76475,-74.42708,PLÁTANO,COMERCIAL,CUNDINAMARCA,ANOLAIMA,AUSENTE
3/10/2024,4.98367,-74.37843,BANANO,COMERCIAL,CUNDINAMARCA,LA VEGA,AUSENTE
8/10/2024,4.69828,-74.4129,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,LA MESA,AUSENTE
8/10/2024,5.0961,-74.46829,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,QUEBRADANEGRA,AUSENTE
8/10/2024,5.11821,-74.4761,BANANO,PARCELA/TRASPATIO,CUNDINAMARCA,QUEBRADANEGRA,AUSENTE
8/10/2024,5.08897,-74.48736,BANANO,COMERCIAL,CUNDINAMARCA,QUEBRADANEGRA,AUSENTE
10/10/2024,4.77135,-74.55101,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,QUIPILE,AUSENTE
10/10/2024,4.76121,-74.53959,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,QUIPILE,AUSENTE
10/10/2024,4.7673,-74.55052,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,QUIPILE,AUSENTE
8/10/2024,4.70128,-74.41094,PLÁTANO,COMERCIAL,CUNDINAMARCA,LA MESA,AUSENTE
15/11/2024,4.5402,-74.41526,PLÁTANO,COMERCIAL,CUNDINAMARCA,MESITAS DEL COLEGIO,AUSENTE
15/11/2024,4.54044,-74.41561,BANANO,COMERCIAL,CUNDINAMARCA,MESITAS DEL COLEGIO,AUSENTE
14/11/2024,4.74951,-74.70037,PLÁTANO,COMERCIAL,CUNDINAMARCA,PULÍ,AUSENTE
14/11/2024,4.69972,-74.71663,BANANO,COMERCIAL,CUNDINAMARCA,PULÍ,AUSENTE
18/11/2024,4.77316,-74.76459,PLÁTANO,COMERCIAL,CUNDINAMARCA,BELTRÁN,AUSENTE
18/11/2024,4.90629,-74.73715,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,SAN JUAN DE RIO SECO,AUSENTE
15/11/2024,4.54721,-74.4215,PLÁTANO,COMERCIAL,CUNDINAMARCA,MESITAS DEL COLEGIO,AUSENTE
15/11/2024,4.547,-74.42159,BANANO,COMERCIAL,CUNDINAMARCA,MESITAS DEL COLEGIO,AUSENTE
21/11/2024,4.14535,-74.46497,PLÁTANO,COMERCIAL,CUNDINAMARCA,PANDI,AUSENTE
20/11/2024,4.1033,-74.46569,BANANO,PARCELA/TRASPATIO,CUNDINAMARCA,VENECIA,AUSENTE
20/11/2024,4.11772,-74.47214,BANANO,COMERCIAL,CUNDINAMARCA,VENECIA,AUSENTE
20/11/2024,4.09113,-74.47279,BANANO,COMERCIAL,CUNDINAMARCA,VENECIA,AUSENTE
2/10/2024,5.04996,-74.31168,PLÁTANO,COMERCIAL,CUNDINAMARCA,LA VEGA,AUSENTE
22/11/2024,4.94731,-74.71231,PLÁTANO,COMERCIAL,CUNDINAMARCA,SAN JUAN DE RIO SECO,AUSENTE
21/11/2024,4.90746,-74.73592,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,SAN JUAN DE RIO SECO,AUSENTE
21/11/2024,4.13613,-74.46814,PLÁTANO,COMERCIAL,CUNDINAMARCA,PANDI,AUSENTE
22/10/2024,5.07135,-74.56818,PLÁTANO,COMERCIAL,CUNDINAMARCA,GUADUAS,AUSENTE
22/10/2024,5.05282,-74.55924,PLÁTANO,COMERCIAL,CUNDINAMARCA,GUADUAS,AUSENTE
22/10/2024,5.06914,-74.56077,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,GUADUAS,AUSENTE
22/10/2024,4.91714,-74.54389,BANANO,COMERCIAL,CUNDINAMARCA,VIANÍ,AUSENTE
23/10/2024,4.91915,-74.54621,BANANO,COMERCIAL,CUNDINAMARCA,VIANÍ,AUSENTE
22/10/2024,5.06243,-74.575,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,GUADUAS,AUSENTE
22/10/2024,5.06668,-74.572,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,GUADUAS,AUSENTE
22/10/2024,5.07081,-74.57034,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,GUADUAS,AUSENTE
24/10/2024,5.20504,-74.25188,PLÁTANO,COMERCIAL,CUNDINAMARCA,PACHO,AUSENTE
23/10/2024,5.09649,-74.35556,PLÁTANO,COMERCIAL,CUNDINAMARCA,VERGARA,AUSENTE
23/10/2024,5.10523,-74.34029,PLÁTANO,COMERCIAL,CUNDINAMARCA,VERGARA,AUSENTE
23/10/2024,5.10487,-74.33981,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,VERGARA,AUSENTE
24/10/2024,5.19901,-74.25477,PLÁTANO,COMERCIAL,CUNDINAMARCA,PACHO,AUSENTE
15/10/2024,4.55132,-74.42357,BANANO,COMERCIAL,CUNDINAMARCA,EL COLEGIO,AUSENTE
15/10/2024,4.54991,-74.42418,PLÁTANO,COMERCIAL,CUNDINAMARCA,EL COLEGIO,AUSENTE
15/10/2024,4.5501,-74.42519,PLÁTANO,COMERCIAL,CUNDINAMARCA,EL COLEGIO,AUSENTE
10/10/2024,4.77556,-74.53272,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,QUIPILE,AUSENTE
17/10/2024,4.37751,-74.69404,PLÁTANO,COMERCIAL,CUNDINAMARCA,AGUA DE DIOS,AUSENTE
17/10/2024,4.35587,-74.55909,PLÁTANO,COMERCIAL,CUNDINAMARCA,NILO,AUSENTE
15/10/2024,4.76435,-74.46612,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,ANOLAIMA,AUSENTE
15/10/2024,4.90407,-74.72985,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,SAN JUAN DE RIO SECO,AUSENTE
21/10/2024,4.94525,-74.7207,PLÁTANO,COMERCIAL,CUNDINAMARCA,SAN JUAN DE RIO SECO,AUSENTE
21/10/2024,4.90517,-74.73219,PLÁTANO,PARCELA/TRASPATIO,CUNDINAMARCA,SAN JUAN DE RIO SECO,AUSENTE
18/10/2024,4.67238,-74.54618,PLÁTANO,COMERCIAL,CUNDINAMARCA,LA MESA,AUSENTE
18/10/2024,4.62187,-74.50007,PLÁTANO,COMERCIAL,CUNDINAMARCA,LA MESA,AUSENTE
22/10/2024,4.92893,-74.54107,BANANO,COMERCIAL,CUNDINAMARCA,VIANÍ,AUSENTE
21/10/2024,4.76481,-74.4666,BANANO,PARCELA/TRASPATIO,CUNDINAMARCA,ANOLAIMA,AUSENTE
21/10/2024,4.92431,-74.54252,BANANO,COMERCIAL,CUNDINAMARCA,VIANÍ,AUSENTE
21/10/2024,4.93283,-74.54486,BANANO,COMERCIAL,CUNDINAMARCA,VIANÍ,AUSENTE
26/11/2024,2.20014,-72.73293,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
19/11/2024,2.19779,-72.81585,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
4/10/2024,2.18183,-72.485,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
3/10/2024,2.18034,-72.48345,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
3/10/2024,2.20154,-72.48383,BANANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
6/11/2024,2.12471,-72.63876,PLÁTANO,COMERCIAL,GUAVIARE,CALAMAR,AUSENTE
5/11/2024,2.03261,-72.64381,PLÁTANO,COMERCIAL,GUAVIARE,CALAMAR,AUSENTE
5/11/2024,2.05637,-72.64117,PLÁTANO,COMERCIAL,GUAVIARE,CALAMAR,AUSENTE
5/11/2024,2.13493,-72.64949,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
7/11/2024,2.1265,-72.6289,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
7/11/2024,2.14955,-72.6046,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
7/11/2024,2.15056,-72.60397,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
7/11/2024,2.12672,-72.62815,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
18/11/2024,2.15087,-72.83905,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
8/11/2024,2.15025,-72.58811,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
8/11/2024,2.12964,-72.57278,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
7/11/2024,2.14571,-72.58245,PLÁTANO,PARCELA/TRASPATIO,GUAVIARE,EL RETORNO,AUSENTE
19/11/2024,2.19425,-72.83151,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
19/11/2024,2.1919,-72.83434,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
18/11/2024,2.16136,-72.84105,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
18/11/2024,2.13825,-72.82826,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
21/10/2024,2.33485,-72.63985,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
21/10/2024,2.33514,-72.65134,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
8/10/2024,2.5526,-72.32041,PLÁTANO,COMERCIAL,GUAVIARE,SAN JOSÉ DEL GUAVIARE,AUSENTE
8/10/2024,2.5539,-72.34798,PLÁTANO,COMERCIAL,GUAVIARE,SAN JOSÉ DEL GUAVIARE,AUSENTE
22/10/2024,2.3351,-72.64649,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
22/10/2024,2.33482,-72.65189,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
22/10/2024,2.32351,-72.6799,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
21/10/2024,2.319,-72.6934,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
5/11/2024,2.02908,-72.64513,PLÁTANO,COMERCIAL,GUAVIARE,CALAMAR,AUSENTE
5/11/2024,2.03047,-72.64461,PLÁTANO,PARCELA/TRASPATIO,GUAVIARE,CALAMAR,AUSENTE
2/11/2024,2.20574,-72.63904,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
22/10/2024,2.33361,-72.65417,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
5/11/2024,2.13475,-72.6492,PLÁTANO,COMERCIAL,GUAVIARE,EL RETORNO,AUSENTE
5/11/2024,2.14281,-72.65092,PLÁTANO,PARCELA/TRASPATIO,GUAVIARE,CALAMAR,AUSENTE
5/11/2024,2.02822,-72.64522,PLÁTANO,COMERCIAL,GUAVIARE,CALAMAR,AUSENTE
5/11/2024,2.02088,-72.64506,PLÁTANO,COMERCIAL,GUAVIARE,CALAMAR,AUSENTE
16/10/2024,2.26737,-75.5432,PLÁTANO,PARCELA/TRASPATIO,HUILA,GIGANTE,AUSENTE
16/10/2024,2.25654,-75.54332,PLÁTANO,COMERCIAL,HUILA,GIGANTE,AUSENTE
12/11/2024,2.61649,-75.3499,PLÁTANO,PARCELA/TRASPATIO,HUILA,CAMPOALEGRE,AUSENTE
12/11/2024,2.60743,-75.35925,PLÁTANO,PARCELA/TRASPATIO,HUILA,CAMPOALEGRE,AUSENTE
12/11/2024,2.64349,-75.4122,PLÁTANO,COMERCIAL,HUILA,CAMPOALEGRE,AUSENTE
12/11/2024,2.65562,-75.40584,PLÁTANO,PARCELA/TRASPATIO,HUILA,CAMPOALEGRE,AUSENTE
12/11/2024,2.64408,-75.51584,PLÁTANO,COMERCIAL,HUILA,GARZÓN,AUSENTE
13/11/2024,2.14766,-75.68789,PLÁTANO,PARCELA/TRASPATIO,HUILA,ALTAMIRA,AUSENTE
13/11/2024,2.14321,-75.70112,PLÁTANO,COMERCIAL,HUILA,ALTAMIRA,AUSENTE
12/11/2024,2.68171,-75.3391,PLÁTANO,COMERCIAL,HUILA,CAMPOALEGRE,AUSENTE
13/11/2024,2.21346,-75.53441,PLÁTANO,COMERCIAL,HUILA,GARZÓN,AUSENTE
13/11/2024,2.2581,-75.51584,PLÁTANO,COMERCIAL,HUILA,GARZÓN,AUSENTE
11/10/2024,11.19981,-73.2629,PLÁTANO,COMERCIAL,LA GUAJIRA,DIBULLA,AUSENTE
4/10/2024,11.19559,-73.34055,PLÁTANO,COMERCIAL,LA GUAJIRA,DIBULLA,AUSENTE
4/10/2024,11.19055,-73.34324,PLÁTANO,COMERCIAL,LA GUAJIRA,DIBULLA,AUSENTE
3/10/2024,11.25904,-73.06088,PLÁTANO,COMERCIAL,LA GUAJIRA,RIOHACHA,AUSENTE
14/11/2024,11.22157,-73.29582,PLÁTANO,COMERCIAL,LA GUAJIRA,DIBULLA,AUSENTE
13/11/2024,11.24446,-73.02398,PLÁTANO,COMERCIAL,LA GUAJIRA,RIOHACHA,AUSENTE
6/11/2024,11.25308,-73.24644,PLÁTANO,COMERCIAL,LA GUAJIRA,DIBULLA,AUSENTE
6/11/2024,11.2532,-73.24665,PLÁTANO,COMERCIAL,LA GUAJIRA,DIBULLA,AUSENTE
18/11/2024,11.1546,-73.01078,PLÁTANO,COMERCIAL,LA GUAJIRA,RIOHACHA,AUSENTE
18/11/2024,11.2556,-73.00639,PLÁTANO,COMERCIAL,LA GUAJIRA,RIOHACHA,AUSENTE
18/11/2024,11.25421,-73.01226,PLÁTANO,COMERCIAL,LA GUAJIRA,RIOHACHA,AUSENTE
18/11/2024,11.25401,-73.01153,PLÁTANO,COMERCIAL,LA GUAJIRA,RIOHACHA,AUSENTE
20/11/2024,11.25117,-73.00785,PLÁTANO,COMERCIAL,LA GUAJIRA,RIOHACHA,AUSENTE
20/11/2024,11.24969,-73.00724,PLÁTANO,COMERCIAL,LA GUAJIRA,RIOHACHA,AUSENTE
20/11/2024,11.25226,-73.00922,PLÁTANO,COMERCIAL,LA GUAJIRA,RIOHACHA,AUSENTE
19/11/2024,11.26272,-73.08644,BANANO,COMERCIAL,LA GUAJIRA,RIOHACHA,AUSENTE
3/10/2024,11.25863,-73.06004,PLÁTANO,COMERCIAL,LA GUAJIRA,RIOHACHA,AUSENTE
3/10/2024,11.25815,-73.05955,BANANO,COMERCIAL,LA GUAJIRA,RIOHACHA,AUSENTE
4/10/2024,9.87142,-74.80435,PLÁTANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
4/10/2024,9.87149,-74.80434,PLÁTANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
4/10/2024,9.87145,-74.80446,PLÁTANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
4/10/2024,10.81481,-74.15291,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
8/10/2024,10.91405,-74.18157,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
4/10/2024,10.81708,-74.15391,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
4/10/2024,10.81594,-74.15391,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
4/10/2024,10.81788,-74.15386,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
8/10/2024,9.86881,-74.80928,PLÁTANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
8/10/2024,10.81994,-74.14603,PLÁTANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
8/10/2024,10.81529,-74.1507,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
8/10/2024,10.81525,-74.14866,BANANO,PARCELA/TRASPATIO,MAGDALENA,ZONA BANANERA,AUSENTE
8/10/2024,10.81975,-74.14649,BANANO,PARCELA/TRASPATIO,MAGDALENA,ZONA BANANERA,AUSENTE
8/10/2024,10.81495,-74.15304,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
8/10/2024,9.87135,-74.80441,PLÁTANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
8/10/2024,9.87133,-74.80447,PLÁTANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
2/10/2024,10.89336,-74.19351,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
2/10/2024,10.89206,-74.19398,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
2/10/2024,10.99399,-74.1954,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
1/10/2024,10.90861,-74.15872,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
3/10/2024,10.89131,-74.19327,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
3/10/2024,10.89329,-74.19417,BANANO,PARCELA/TRASPATIO,MAGDALENA,ZONA BANANERA,AUSENTE
3/10/2024,10.73486,-74.19015,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
2/10/2024,10.7487,-74.20651,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
4/10/2024,10.81491,-74.15281,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
3/10/2024,10.80842,-74.15189,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
3/10/2024,10.80802,-74.15588,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
3/10/2024,10.80824,-74.15591,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
4/10/2024,10.8138,-74.15191,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
4/10/2024,10.81484,-74.15313,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
4/10/2024,10.81511,-74.15276,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
4/10/2024,10.81509,-74.1534,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
30/10/2024,10.86767,-74.1462,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
30/10/2024,10.81738,-74.16492,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
30/10/2024,10.82026,-74.14804,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
30/10/2024,10.75649,-74.15582,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
31/10/2024,10.82116,-74.14509,PLÁTANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
31/10/2024,10.84118,-74.1495,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
30/10/2024,10.81933,-74.14923,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
30/10/2024,10.83485,-74.16565,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
1/11/2024,9.85586,-74.88063,BANANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
1/11/2024,9.85313,-74.87726,BANANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
1/11/2024,9.84602,-74.87928,BANANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
31/10/2024,10.77881,-74.11317,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
5/11/2023,11.04817,-74.19372,PLÁTANO,COMERCIAL,MAGDALENA,CIÉNAGA,AUSENTE
1/11/2024,9.86087,-74.88006,BANANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
1/11/2024,9.86087,-74.88109,BANANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
1/11/2024,9.85141,-74.87937,BANANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
22/10/2024,10.90848,-74.17296,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
22/10/2024,11.2478,-73.70911,BANANO,COMERCIAL,MAGDALENA,SANTA MARTA,AUSENTE
21/10/2024,9.1961,-74.08267,BANANO,COMERCIAL,MAGDALENA,EL BANCO,AUSENTE
21/10/2024,9.19593,-74.08283,PLÁTANO,COMERCIAL,MAGDALENA,EL BANCO,AUSENTE
24/10/2024,10.82053,-74.14615,PLÁTANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
24/10/2024,10.92284,-74.23205,PLÁTANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
23/10/2024,11.25018,-73.77088,BANANO,COMERCIAL,MAGDALENA,SANTA MARTA,AUSENTE
22/10/2024,10.89871,-74.17312,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
25/10/2024,10.81581,-74.14448,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
25/10/2024,10.81579,-74.14415,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
24/10/2024,10.82043,-74.14615,PLÁTANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
24/10/2024,10.81777,-74.14822,PLÁTANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
30/10/2024,10.75725,-74.14767,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
26/10/2024,10.82097,-74.14442,PLÁTANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
25/10/2024,10.86767,-74.1462,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
25/10/2024,10.82096,-74.14416,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
5/11/2024,10.64805,-74.19021,BANANO,COMERCIAL,MAGDALENA,ARACATACA,AUSENTE
5/11/2024,11.04775,-74.19002,PLÁTANO,PARCELA/TRASPATIO,MAGDALENA,CIÉNAGA,AUSENTE
5/11/2024,11.04632,-74.19562,PLÁTANO,PARCELA/TRASPATIO,MAGDALENA,CIÉNAGA,AUSENTE
5/11/2024,11.20897,-73.52457,PLÁTANO,COMERCIAL,MAGDALENA,SANTA MARTA,AUSENTE
6/11/2024,10.83694,-74.12849,BANANO,PARCELA/TRASPATIO,MAGDALENA,ZONA BANANERA,AUSENTE
6/11/2024,10.83769,-74.12853,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
6/11/2024,10.83577,-74.12647,PLÁTANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
5/11/2024,10.64467,-74.1938,BANANO,COMERCIAL,MAGDALENA,ARACATACA,AUSENTE
6/11/2024,11.08572,-74.21351,PLÁTANO,COMERCIAL,MAGDALENA,CIÉNAGA,AUSENTE
6/11/2024,11.04468,-74.18965,PLÁTANO,COMERCIAL,MAGDALENA,CIÉNAGA,AUSENTE
6/11/2024,11.04137,-74.16462,PLÁTANO,COMERCIAL,MAGDALENA,CIÉNAGA,AUSENTE
6/11/2024,11.04392,-74.16078,BANANO,COMERCIAL,MAGDALENA,CIÉNAGA,AUSENTE
6/11/2024,11.02938,-74.22105,BANANO,COMERCIAL,MAGDALENA,CIÉNAGA,AUSENTE
6/11/2024,10.64977,-74.19251,BANANO,COMERCIAL,MAGDALENA,ARACATACA,AUSENTE
6/11/2024,10.64977,-74.19251,BANANO,COMERCIAL,MAGDALENA,ARACATACA,AUSENTE
6/11/2024,11.04458,-74.16296,PLÁTANO,PARCELA/TRASPATIO,MAGDALENA,CIÉNAGA,AUSENTE
5/11/2024,9.84241,-74.86583,BANANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
5/11/2024,9.86516,-74.88128,BANANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
5/11/2024,9.84236,-74.87686,BANANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
5/11/2024,11.04739,-74.18968,PLÁTANO,PARCELA/TRASPATIO,MAGDALENA,CIÉNAGA,AUSENTE
5/11/2024,11.04646,-74.18204,PLÁTANO,COMERCIAL,MAGDALENA,CIÉNAGA,AUSENTE
5/11/2024,9.85664,-74.88081,BANANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
5/11/2024,9.85662,-74.88088,BANANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
5/11/2024,9.85664,-74.88086,BANANO,COMERCIAL,MAGDALENA,TENERIFE,AUSENTE
5/11/2024,10.64877,-74.19251,BANANO,COMERCIAL,MAGDALENA,ARACATACA,AUSENTE
5/11/2024,10.64977,-74.19251,BANANO,COMERCIAL,MAGDALENA,ARACATACA,AUSENTE
5/11/2024,11.0472,-74.18785,PLÁTANO,COMERCIAL,MAGDALENA,CIÉNAGA,AUSENTE
5/11/2024,11.04377,-74.19785,BANANO,PARCELA/TRASPATIO,MAGDALENA,CIÉNAGA,AUSENTE
5/11/2024,11.20888,-73.52463,PLÁTANO,COMERCIAL,MAGDALENA,SANTA MARTA,AUSENTE
5/11/2024,11.21267,-73.53912,PLÁTANO,COMERCIAL,MAGDALENA,SANTA MARTA,AUSENTE
5/11/2024,11.04739,-74.18979,PLÁTANO,PARCELA/TRASPATIO,MAGDALENA,CIÉNAGA,AUSENTE
5/11/2024,11.04667,-74.18427,BANANO,COMERCIAL,MAGDALENA,CIÉNAGA,AUSENTE
10/10/2024,10.89036,-74.16221,BANANO,PARCELA/TRASPATIO,MAGDALENA,ZONA BANANERA,AUSENTE
10/10/2024,10.83629,-74.1305,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
10/10/2024,10.83625,-74.18674,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
10/10/2024,10.83073,-74.18674,BANANO,PARCELA/TRASPATIO,MAGDALENA,ZONA BANANERA,AUSENTE
10/10/2024,10.5443,-74.92253,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
10/10/2024,10.5443,-74.92253,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
10/10/2024,10.84211,-74.16389,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
10/10/2024,10.84182,-74.16447,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
11/10/2024,10.81562,-74.15239,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
11/10/2024,10.81552,-74.15161,PLÁTANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
11/10/2024,10.81536,-74.14818,PLÁTANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
10/10/2024,10.91846,-74.18536,BANANO,COMERCIAL,MAGDALENA,ZONA BANANERA,AUSENTE
