Fecha,Departamento,Provincia,Distrito,Condición ,Producto,LATITUD,LONGITUD,Zona horaria
4/17/24 14:51,TUMBES,TUMBES,CORRALES,Negativo,Banano,-3.6142953840441514,-80.53084180602872,17
4/17/24 14:51,TUMBES,TUMBES,CORRALES,Negativo,Banano,-3.614042101264536,-80.53088695732512,17
4/17/24 14:50,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.6497621587208187,-80.44292129428585,17
4/17/24 14:49,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.693727990547143,-80.44256086237625,17
4/17/24 14:55,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.5091424557516273,-80.33222432178138,17
4/17/24 14:49,TUMBES,TUMBES,TUMBES,Negativo,Banano,-3.5483213172641963,-80.47000238368425,17
4/17/24 14:48,TUMBES,TUMBES,CORRALES,Negativo,Plátano,-3.6092029554683487,-80.451779133868,17
4/17/24 14:56,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.507694574264295,-80.33157714140702,17
4/17/24 14:58,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.5838999729990784,-80.21656552515185,17
4/17/24 14:47,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Negativo,Banano,-3.6970811286469374,-80.42358539587221,17
4/17/24 14:54,TUMBES,ZARUMILLA,AGUAS VERDES,Negativo,Banano,-3.4961709451508707,-80.24998482182822,17
4/17/24 14:47,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Negativo,Banano,-3.6899849899582824,-80.44615613932294,17
4/17/24 14:54,TUMBES,ZARUMILLA,AGUAS VERDES,Negativo,Banano,-3.494045550875952,-80.25056267637247,17
4/17/24 15:11,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Negativo,Plátano,-3.696453994545996,-80.4473497865175,17
4/17/24 14:57,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.5792821674745783,-80.22213352728177,17
4/17/24 14:46,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,Negativo,Banano,-3.649657099667334,-80.36650099787424,17
4/17/24 14:57,TUMBES,ZARUMILLA,AGUAS VERDES,Negativo,Banano,-3.506025952292883,-80.23229568410218,17
4/17/24 16:38,PIURA,PIURA,PIURA,Negativo ,Banano,-5.012962101038581,-80.60947386162853,17
4/17/24 16:39,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.940291211529381,-80.28316036417733,17
4/17/24 16:38,PIURA,PIURA,PIURA,Negativo ,Banano,-5.009714440227932,-80.6094757898172,17
4/17/24 16:37,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.260044344336302,-79.94501396904407,17
4/17/24 16:37,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.280590455509538,-79.9319767784558,17
4/17/24 16:36,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.280327763612331,-79.93175164710564,17
4/18/24 16:49,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-3.83294083208343,-73.36343269584015,18
4/18/24 14:38,SAN MARTIN,MOYOBAMBA,CALZADA,Negativo,Banano / Platano,-5.986512667410831,-77.09502658902122,18
4/17/24 14:34,JUNIN,CHANCHAMAYO,CHANCHAMAYO,Negativo,Plátano,-10.940554080973937,-75.35273449883448,18
4/18/24 16:54,JUNIN,CHANCHAMAYO,PICHANAQUI,Negativo,Plátano,-10.836714734435969,-74.85068201235394,18
4/17/24 14:34,JUNIN,CHANCHAMAYO,CHANCHAMAYO,Negativo,Plátano,-10.942372119045858,-75.36788302956282,18
4/18/24 16:56,JUNIN,CHANCHAMAYO,PICHANAQUI,Negativo,Plátano,-10.836714734435969,-74.85068201235394,18
4/18/24 15:15,JUNIN,CHANCHAMAYO,CHANCHAMAYO,Negativo,Plátano,-10.92880779521465,-75.25004965342849,18
4/17/24 14:36,JUNIN,CHANCHAMAYO,CHANCHAMAYO,Negativo,Plátano,-10.940554123240497,-75.35269789151208,18
4/19/24 14:09,PASCO,OXAPAMPA,CONSTITUCION,Negativo,Banano / Platano,-10.013110177825235,-75.00204396136738,18
4/18/24 16:09,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.0533303855079765,-73.4120368528514,18
4/18/24 16:10,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.051266161111806,-73.41545402810935,18
4/18/24 17:01,JUNIN,SATIPO,PANGOA,Negativo,Plátano,-11.392706231291376,-74.40630714022737,18
4/18/24 17:03,JUNIN,SATIPO,RIO NEGRO,Negativo,Plátano,-11.025222173070304,-74.69700193046575,18
4/19/24 12:55,SAN MARTIN,SAN MARTIN,CHAZUTA,Negativo,Plátano,-6.580477911013507,-76.1350037791621,18
4/18/24 16:10,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.071512296214177,-73.42360090525312,18
4/18/24 16:09,LORETO,MAYNAS,FERNANDO LORES,Negativo,Plátano,-3.836833513673258,-73.15724652228825,18
4/18/24 16:10,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.151939760897632,-73.4809883198863,18
4/18/24 15:27,UCAYALI,PADRE ABAD,IRAZOLA,Negativo,Banano / Platano,-8.81045760396868,-75.31939285934688,18
4/18/24 15:28,UCAYALI,PADRE ABAD,IRAZOLA,Negativo,Banano / Platano,-8.798262343352603,-75.32236487149045,18
4/18/24 15:28,UCAYALI,ATALAYA,RAYMONDI,Negativo,Banano / Platano,-10.68736810019649,-73.81617129122935,18
4/18/24 15:29,UCAYALI,ATALAYA,RAYMONDI,Negativo,Banano / Platano,-10.698531935979338,-73.81049602805082,18
4/18/24 16:25,PIURA,PAITA,LA HUACA,Negativo ,Banano,-4.915474168478931,-80.97596250175121,17
4/19/24 14:09,PASCO,OXAPAMPA,PUERTO BERMUDEZ,Negativo,Plátano,-10.290324742300887,-74.92735864304264,18
4/18/24 16:22,PIURA,SULLANA,QUERECOTILLO,Positivo ,Banano,-4.855008378040958,-80.65369470469571,17
4/18/24 16:22,PIURA,SULLANA,SALITRAL,Positivo ,Banano,-4.848856198458517,-80.67067094707849,17
4/18/24 16:23,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.829937740712199,-80.61497352874869,17
4/18/24 16:23,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.830362868200597,-80.61487408695021,17
4/18/24 15:16,JUNIN,CHANCHAMAYO,CHANCHAMAYO,Negativo,Plátano,-10.925331222760121,-75.25452180491271,18
4/18/24 16:24,PIURA,SULLANA,MARCAVELICA,Positivo ,Banano,-4.82302769149958,-80.75457215796638,17
4/18/24 16:25,PIURA,SULLANA,MARCAVELICA,Positivo ,Banano,-4.898917969971569,-80.8390746988365,17
4/19/24 12:54,SAN MARTIN,LAMAS,CUÑUMBUQUI,Negativo,Plátano,-6.575364174835342,-76.47908060251214,18
4/18/24 16:24,PIURA,SULLANA,MARCAVELICA,Positivo ,Banano,-4.8691101111843125,-80.8422565085889,17
4/18/24 16:00,ICA,CHINCHA,ALTO LARAN,Negativo,Banano,-13.454725516021812,-76.06647675495371,18
4/26/24 12:28,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.603310972283,-72.77012206954004,18
4/26/24 12:29,CUSCO,LA CONVENCION,QUELLOUNO,Negativo,Banano,-12.595071973522023,-72.5406294880957,18
4/26/24 12:17,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.646262573385044,-72.9349035473924,18
4/26/24 12:28,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.669643594759503,-73.30871566688701,18
4/19/24 12:58,ICA,ICA,SAN JOSE DE LOS MOLINOS,Negativo,Banano,-13.91901825618971,-75.66018322620518,18
4/19/24 10:43,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.018902829238073,-73.39853279816987,18
4/19/24 10:45,LORETO,MAYNAS,FERNANDO LORES,Negativo,Plátano,-3.8313799992286652,-73.15676308752171,18
4/22/24 12:33,AMAZONAS,UTCUBAMBA,CUMBA,Negativo,Plátano,-5.9909446621492455,-78.60331821803732,17
4/19/24 10:44,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.071754823783243,-73.41357684823522,18
4/22/24 12:32,AMAZONAS,UTCUBAMBA,CUMBA,Negativo,Plátano,-5.949733911799545,-78.64223412918555,17
4/19/24 10:43,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.033112754791143,-73.38173703401945,18
4/22/24 12:29,AMAZONAS,BAGUA,COPALLIN,Negativo,Plátano,-5.688846814972208,-78.48202868341342,17
4/22/24 12:32,AMAZONAS,BAGUA,COPALLIN,Negativo,Plátano,-5.688820214223447,-78.48214608939189,17
4/22/24 12:31,AMAZONAS,UTCUBAMBA,CAJARURO,Negativo,Banano,-5.725114247283983,-78.32035261168005,17
4/22/24 12:28,AMAZONAS,UTCUBAMBA,CAJARURO,Negativo,Banano,-5.726150719680538,-78.31012615675651,17
4/22/24 12:13,AYACUCHO,HUANTA,LLOCHEGUA,Negativo,Banano / Platano,-12.409277977269102,-73.9411924948974,18
4/22/24 12:12,CUSCO,LA CONVENCION,UNION ASHANINKA,Negativo,Banano / Platano,-12.324591007524115,-73.93600669259848,18
4/22/24 12:10,CUSCO,LA CONVENCION,UNION ASHANINKA,Negativo,Banano / Platano,-12.312198378305164,-73.96043387087829,18
4/29/24 12:25,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.776189094781769,-72.61380659689415,18
4/29/24 12:24,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.643897908563938,-72.71080327870992,18
4/23/24 11:53,LA LIBERTAD,CHEPEN,CHEPEN,Negativo,Banano,-7.172256047081251,-79.41121252615453,17
4/23/24 11:53,LA LIBERTAD,CHEPEN,PACANGA,Negativo,Banano,-7.172256047081251,-79.41121252615453,17
4/26/24 14:16,SAN MARTIN,TOCACHE,UCHIZA,Negativo,Plátano,-8.358744032125715,-76.50651684252115,18
4/26/24 14:15,SAN MARTIN,TOCACHE,UCHIZA,Negativo,Plátano,-8.363783779205997,-76.50569178518387,18
4/28/24 14:30,SAN MARTIN,TOCACHE,POLVORA,Negativo,Plátano,-8.032322797408174,-76.58534943562638,18
4/26/24 14:17,SAN MARTIN,TOCACHE,POLVORA,Negativo,Plátano,-8.030925752370678,-76.58418282464979,18
4/26/24 14:15,SAN MARTIN,RIOJA,AWAJUN,Negativo,Plátano,-5.761417422528741,-77.3384576049087,18
4/28/24 14:32,SAN MARTIN,RIOJA,POSIC,Negativo,Plátano,-6.007488682062507,-77.1912561579293,18
4/26/24 14:14,SAN MARTIN,MOYOBAMBA,CALZADA,Negativo,Plátano,-6.0396771991891205,-77.0837431055421,18
4/26/24 14:12,SAN MARTIN,RIOJA,RIOJA,Negativo,Plátano,-6.0496966379104435,-77.20659631501529,18
4/26/24 14:14,SAN MARTIN,RIOJA,RIOJA,Negativo,Plátano,-6.132308942230635,-77.19373865498805,18
4/24/24 12:09,JUNIN,SATIPO,PAMPA HERMOSA,Negativo,Banano / Platano,-11.310337552737735,-74.73571483412731,18
4/24/24 15:16,PIURA,MORROPON,MORROPON,Negativo ,Banano,-5.208169158489676,-80.00496401899812,17
4/24/24 15:17,PIURA,MORROPON,MORROPON,Negativo ,Banano,-5.209140761808045,-80.01310072458612,17
4/24/24 15:17,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.994718876276011,-80.20325658800553,17
4/25/24 12:01,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,Negativo,Plátano,-6.668595204503568,-76.74840909075718,18
4/24/24 15:18,PIURA,PIURA,PIURA,Negativo ,Banano,-5.00234081326058,-80.60813608317943,17
4/25/24 12:00,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,Negativo,Plátano,-3.9572619594447964,-76.74078781137224,18
4/24/24 15:18,PIURA,PIURA,PIURA,Negativo ,Banano,-5.002015616751551,-80.60893009507288,17
4/24/24 15:19,PIURA,PIURA,PIURA,Negativo ,Banano,-4.9993650881850655,-80.60904893573944,17
4/26/24 14:13,SAN MARTIN,PICOTA,TRES UNIDOS,Negativo,Banano / Platano,-6.819749177181182,-76.2045520242103,18
4/26/24 14:13,SAN MARTIN,PICOTA,TRES UNIDOS,Negativo,Banano / Platano,-6.843985480541887,-76.16489696360573,18
4/25/24 17:10,UCAYALI,PADRE ABAD,HUIPOCA,Negativo,Banano / Platano,-8.969004638897102,-75.37096518222329,18
4/25/24 17:09,UCAYALI,PADRE ABAD,HUIPOCA,Negativo,Banano / Platano,-8.961931352563568,-75.38002760051816,18
4/25/24 17:07,UCAYALI,CORONEL PORTILLO,MASISEA,Negativo,Banano / Platano,-8.593580568592781,-74.3170079720036,18
4/25/24 10:16,PIURA,PAITA,AMOTAPE,Negativo ,Banano,-4.893870998030929,-81.01655061625395,17
4/25/24 10:17,PIURA,SULLANA,MARCAVELICA,Negativo ,Banano,-4.820333415349114,-80.73476884269988,17
4/25/24 9:40,PIURA,SULLANA,MARCAVELICA,Positivo ,Banano,-4.84924138725899,-80.6629417659652,17
4/25/24 10:18,PIURA,SULLANA,MARCAVELICA,Negativo ,Banano,-4.831223414828881,-80.75323447586345,17
4/25/24 10:16,PIURA,PAITA,AMOTAPE,Positivo ,Banano,-4.894965620015353,-81.01745258552958,17
4/25/24 9:40,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.837509029597954,-80.61391409525103,17
4/25/24 9:41,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.835610390920954,-80.60024324030887,17
4/25/24 9:42,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.79629449155615,-80.5850620352064,17
4/25/24 9:39,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.789706115125894,-80.58085470017376,17
4/25/24 9:42,PIURA,SULLANA,BELLAVISTA,Positivo ,Banano,-4.786947327118947,-80.58146958684611,17
4/30/24 13:01,JUNIN,SATIPO,PAMPA HERMOSA,Negativo,Plátano,-11.326070421503822,-74.73214478505747,18
4/30/24 13:02,JUNIN,SATIPO,PAMPA HERMOSA,Negativo,Plátano,-11.326070421503822,-74.73214478505747,18
5/2/24 11:59,ICA,PISCO,INDEPENDENCIA,Negativo,Banano / Platano,-13.68570510312181,-76.77122188072956,18
5/3/24 14:11,LIMA,CAÑETE,MALA,Negativo,Plátano,-12.68307432904244,-76.62788485808508,18
5/3/24 11:10,UCAYALI,PADRE ABAD,PADRE ABAD,Negativo,Banano / Platano,-9.028211318548609,-75.50151582271955,18
5/3/24 11:11,UCAYALI,PADRE ABAD,PADRE ABAD,Negativo,Banano / Platano,-9.028482026467463,-75.50198021527369,18
5/3/24 11:11,UCAYALI,PADRE ABAD,IRAZOLA,Negativo,Banano / Platano,-8.827807829042737,-75.18092923324777,18
5/3/24 16:46,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.295859514715861,-79.93262736509219,17
5/3/24 16:45,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.301172727222014,-79.92959535984636,17
5/3/24 16:44,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.296493377321126,-79.93304135748636,17
5/8/24 12:53,CAJAMARCA,JAEN,SANTA ROSA,Negativo,Plátano,-5.422715545446336,-78.67767025367917,17
5/8/24 12:54,CAJAMARCA,JAEN,SANTA ROSA,Negativo,Plátano,-5.4100191784466,-78.68098376171733,17
5/8/24 12:55,CAJAMARCA,JAEN,BELLAVISTA,Negativo,Plátano,-5.441397770284746,-78.80503635874382,17
5/8/24 11:43,CAJAMARCA,JAEN,BELLAVISTA,Negativo,Plátano,-5.441628692768613,-78.80638861353269,17
5/8/24 12:51,CAJAMARCA,SAN IGNACIO,HUARANGO,Negativo,Plátano,-5.368939242571586,-78.77413520937003,17
5/8/24 12:52,CAJAMARCA,SAN IGNACIO,HUARANGO,Negativo,Plátano,-5.386651728774954,-78.72619552369176,17
5/8/24 12:54,CAJAMARCA,SAN IGNACIO,HUARANGO,Negativo,Plátano,-5.372666263765584,-78.76003344154833,17
5/9/24 10:11,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.327675196514312,-79.89922035643886,17
5/9/24 10:09,PIURA,MORROPON,SALITRAL,Negativo ,Banano,-5.332028775564087,-79.88083098792654,17
5/9/24 10:07,PIURA,MORROPON,SALITRAL,Negativo ,Banano,-5.331554337629488,-79.87857589009958,17
5/9/24 10:06,PIURA,PIURA,LAS LOMAS,Negativo ,Banano,-4.69040482289632,-80.32815075066927,17
5/9/24 10:12,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.9602462539075445,-80.57627503464825,17
5/9/24 10:13,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.9628693928704575,-80.57578627658059,17
5/9/24 9:56,JUNIN,CHANCHAMAYO,PICHANAQUI,Negativo,Plátano,-10.88398343705662,-74.82486400283254,18
5/9/24 9:56,JUNIN,CHANCHAMAYO,PICHANAQUI,Negativo,Plátano,-10.935544183971501,-74.7837239265608,18
5/9/24 9:40,UCAYALI,PADRE ABAD,PADRE ABAD,Negativo,Banano / Platano,-9.093933778693978,-75.51204472631457,18
5/9/24 9:42,UCAYALI,PADRE ABAD,PADRE ABAD,Negativo,Banano / Platano,-9.082934026227885,-75.51943630213412,18
5/9/24 9:43,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,Negativo,Banano / Platano,-8.853276459394678,-74.9734261983723,18
5/9/24 9:44,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,Negativo,Banano / Platano,-8.853276459394678,-74.9734261983723,18
5/9/24 10:14,PIURA,SULLANA,QUERECOTILLO,Positivo ,Banano,-4.855686099953117,-80.6522062675872,17
5/9/24 10:32,PIURA,SULLANA,SALITRAL,Positivo ,Banano,-4.86379988169934,-80.66830977535294,17
5/9/24 10:37,PIURA,SULLANA,IGNACIO ESCUDERO,Positivo ,Banano,-4.899445863478277,-80.85292845066358,17
5/9/24 10:34,PIURA,SULLANA,IGNACIO ESCUDERO,Positivo ,Banano,-4.8929474690350325,-80.84018550725625,17
5/9/24 10:36,PIURA,SULLANA,IGNACIO ESCUDERO,Positivo ,Banano,-4.895001162910273,-80.84065402830598,17
5/9/24 10:38,PIURA,SULLANA,IGNACIO ESCUDERO,Negativo ,Banano,-4.8978226467393435,-80.83626089965635,17
5/9/24 10:35,PIURA,SULLANA,SULLANA,Negativo ,Banano,-4.850665938667533,-80.6362548263453,17
5/9/24 10:13,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.856728745707584,-80.63935402453218,17
5/14/24 14:32,AMAZONAS,UTCUBAMBA,CUMBA,Negativo,Banano,-5.973113154989747,-78.58097129795372,17
5/14/24 14:32,AMAZONAS,UTCUBAMBA,CUMBA,Negativo,Banano,-5.973894550975365,-78.57984844982012,17
5/16/24 14:48,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.578343330488309,-72.72299569340954,18
5/16/24 14:47,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.604136866209897,-72.78140440563055,18
5/16/24 14:48,CUSCO,LA CONVENCION,VILCABAMBA-2,Negativo,Banano,-12.705705726653708,-73.10350798859336,18
5/16/24 14:45,CUSCO,CALCA,YANATILE,Negativo,Banano,-12.836562945491135,-72.43611752215332,18
5/16/24 14:49,CUSCO,LA CONVENCION,ECHARATE,Negativo,Plátano,-12.57784836062242,-72.72748948648008,18
5/14/24 14:23,ICA,NAZCA,EL INGENIO,Negativo,Banano / Platano,-14.670940453156431,-75.12852211028974,18
5/16/24 16:22,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,Negativo,Banano / Platano,-9.117303701364946,-76.06083347571267,18
5/16/24 16:22,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,Negativo,Banano / Platano,-9.12071937496907,-76.05868696325592,18
5/16/24 16:21,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,Negativo,Banano / Platano,-9.130880708339454,-76.05682416503748,18
5/16/24 16:20,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,Negativo,Banano / Platano,-9.13588225472048,-76.05355381285956,18
5/16/24 14:17,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.8008255710711123,-80.51047973182756,17
5/16/24 14:17,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.6380364698933563,-80.44066841567542,17
5/16/24 14:16,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.637973200329739,-80.44075849812114,17
5/16/24 14:16,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.6380364698933563,-80.44066841567542,17
5/16/24 14:09,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Negativo,Banano,-3.7093146307862095,-80.41390608669,17
5/16/24 14:18,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.5363443635196816,-80.21637163659324,17
5/16/24 14:07,TUMBES,ZARUMILLA,AGUAS VERDES,Negativo,Banano,-3.498384866358599,-80.24700318875051,17
5/16/24 16:28,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.537501785243048,-80.21580347897579,17
5/16/24 14:06,TUMBES,ZARUMILLA,AGUAS VERDES,Negativo,Banano,-3.498131275562524,-80.24663428316892,17
5/16/24 14:06,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,Negativo,Banano,-3.6584029378844964,-80.43071481159406,17
5/16/24 14:05,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.5312159769620464,-80.21727622821165,17
5/16/24 14:35,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Negativo,Banano,-3.668885839416761,-80.42761059256942,17
5/16/24 14:19,TUMBES,ZARUMILLA,AGUAS VERDES,Negativo,Banano,-3.498195302512323,-80.24750748760368,17
5/16/24 14:35,TUMBES,TUMBES,TUMBES,Negativo,Banano,-3.5517945639969737,-80.4688929681289,17
5/15/24 17:04,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,Negativo,Banano / Platano,-12.639099820131516,-75.2336546066842,19
5/16/24 14:34,TUMBES,ZARUMILLA,AGUAS VERDES,Negativo,Banano,-3.522997640072272,-80.23361423062666,17
5/16/24 14:33,TUMBES,TUMBES,CORRALES,Negativo,Plátano,-3.602274756705453,-80.45418735400332,17
5/16/24 14:33,TUMBES,TUMBES,CORRALES,Negativo,Banano,-3.5445282802446694,-80.48148398063597,17
5/15/24 17:05,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,Negativo,Banano / Platano,-12.547060648393174,-75.16000401461184,19
5/15/24 17:07,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,Negativo,Banano / Platano,-12.428436499791335,-75.06870365464692,19
5/15/24 8:49,MADRE DE DIOS,TAMBOPATA,INAMBARI,Negativo,Banano / Platano,-12.933143101312291,-76.30651295028052,19
5/16/24 14:32,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,Negativo,Banano,-3.6346044002633846,-80.40704853503088,17
5/15/24 17:10,MADRE DE DIOS,MANU,MADRE DE DIOS,Negativo,Banano / Platano,-12.6666767746785,-76.38343918641282,19
5/15/24 17:11,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,Negativo,Banano / Platano,-12.572671214036255,-75.07596853042875,19
5/15/24 8:57,JUNIN,SATIPO,PAMPA HERMOSA,Negativo,Plátano,-11.322367703153256,-74.74836824056031,18
5/16/24 14:42,SAN MARTIN,PICOTA,TRES UNIDOS,Negativo,Banano / Platano,-6.8829825196581655,-76.12394196288633,18
5/16/24 14:43,SAN MARTIN,PICOTA,TRES UNIDOS,Negativo,Banano / Platano,-6.853193449860013,-76.15324586629187,18
5/16/24 14:44,SAN MARTIN,MARISCAL CACERES,JUANJUI,Negativo,Banano / Platano,-7.158120147505697,-76.69590169784993,18
5/16/24 14:44,SAN MARTIN,MARISCAL CACERES,JUANJUI,Negativo,Banano / Platano,-7.156701517434012,-76.70054062711056,18
5/15/24 8:55,JUNIN,SATIPO,PAMPA HERMOSA,Negativo,Plátano,-11.324193456371678,-74.74710202551074,18
5/15/24 8:56,JUNIN,SATIPO,PAMPA HERMOSA,Negativo,Plátano,-11.324193456371678,-74.74710202551074,18
5/15/24 9:01,JUNIN,CHANCHAMAYO,PERENE,Negativo,Plátano,-10.893319237062776,-75.22675945823453,18
5/16/24 12:33,JUNIN,CHANCHAMAYO,PERENE,Negativo,Plátano,-10.961014994648119,-75.19861177356361,18
5/16/24 12:23,LA LIBERTAD,TRUJILLO,SIMBAL,Negativo,Banano,-7.95134705240085,-78.81460303379562,17
5/16/24 12:25,LA LIBERTAD,TRUJILLO,POROTO,Negativo,Banano,-8.007252957171406,-78.78382784383098,17
5/16/24 12:25,LA LIBERTAD,TRUJILLO,SIMBAL,Negativo,Banano,-7.989792013946082,-78.81826186734524,17
5/16/24 16:16,HUANUCO,PACHITEA,CHAGLLA,Negativo,Banano / Platano,-9.584658850473886,-75.88723853528415,18
5/16/24 16:16,HUANUCO,PACHITEA,CHAGLLA,Negativo,Banano / Platano,-9.587166054620315,-75.88642495601536,18
5/16/24 16:18,HUANUCO,PACHITEA,CHAGLLA,Negativo,Banano / Platano,-9.596108986813372,-75.88341375757719,18
5/16/24 16:34,PIURA,MORROPON,LA MATANZA,Negativo ,Banano,-5.20601197028442,-80.0549427224226,17
5/16/24 16:27,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.927517869171387,-80.30833759703876,17
5/16/24 16:35,PIURA,PIURA,CASTILLA,Negativo ,Banano,-4.996080577616219,-80.59308446368574,17
5/16/24 16:28,PIURA,PIURA,CASTILLA,Negativo ,Banano,-4.996288644700981,-80.59308433535934,17
5/16/24 16:36,PIURA,MORROPON,LA MATANZA,Negativo ,Banano,-5.205998898199983,-80.0522630580295,17
5/17/24 16:43,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,Negativo,Banano,-6.199411480238183,-79.7383825917845,17
5/17/24 16:45,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,Negativo,Banano,-6.195041031047892,-79.72237037086748,17
5/17/24 16:40,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,Negativo,Banano,-6.19485073394941,-79.71846686021559,17
5/17/24 16:36,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,Negativo,Plátano,-6.188937214551295,-79.71899621838482,17
5/17/24 16:34,LAMBAYEQUE,LAMBAYEQUE,OLMOS,Negativo,Banano,-6.00232417442971,-79.76318957081679,17
5/17/24 16:32,LAMBAYEQUE,LAMBAYEQUE,OLMOS,Negativo,Banano,-6.052428097004432,-79.83207507317114,17
5/17/24 16:30,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,Negativo,Banano,-6.013586923864408,-79.78046444716294,17
5/17/24 16:27,LAMBAYEQUE,LAMBAYEQUE,OLMOS,Negativo,Plátano,-6.021333435820194,-79.79473940751434,17
5/16/24 10:40,PIURA,SULLANA,SALITRAL,Negativo ,Banano,-4.854272528949033,-80.68430465656724,17
5/16/24 10:41,PIURA,SULLANA,SALITRAL,Negativo ,Banano,-4.855366435230204,-80.68276194014737,17
5/16/24 14:01,PIURA,PAITA,LA HUACA,Positivo ,Banano,-4.912801279890561,-80.86526439011202,17
5/16/24 10:42,PIURA,SULLANA,MIGUEL CHECA,Negativo ,Banano,-4.897660561980804,-80.7275592011208,17
5/16/24 10:39,PIURA,SULLANA,MIGUEL CHECA,Negativo ,Banano,-4.898112742390304,-80.72719824349181,17
5/16/24 12:34,JUNIN,CHANCHAMAYO,PERENE,Negativo,Plátano,-10.955511316358608,-75.19220141324094,18
5/16/24 10:40,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.793516109604614,-80.58321505380542,17
